2RKJ-N,0,2,6,5,3,1,0,1,1,4,1,4,4,0,3,4,2,0,2,2,0,3,2,2,2,0,1,0,3,4,1,2,3,3,0,2,3,1,2,0,2,0,0,0,0,0,0,0,0,3,2,0,2,3,3,0,1,4,7,1,1,1,0,5,7,2,3,4,2,0,1,1,2,0,0,3,0,0,2,3,0,4,1,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,5,5,2,2,5,0,0,4,4,2,1,2,2,0,5,3,3,2,1,2,0,2,2,3,1,0,1,0,2,1,2,0,2,3,0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,2,2,0,1,3,2,0,2,3,2,0,2,2,0,1,1,4,3,1,0,0,2,0,2,6,2,0,0,0,0,2,1,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,3,2,2,0,2,1,0,4,1,0,3,1,0,0,3,0,4,0,2,1,0,0,1,0,1,1,1,0,4,2,2,1,1,1,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,3,0,1,2,8,1,0,1,0,2,0,1,1,0,1,0,2,5,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3MOJ-B,0,0,2,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ICQ-U,3,15,2,3,4,3,1,8,10,9,5,6,5,1,4,15,3,2,1,7,1,3,8,4,2,2,3,0,3,4,2,2,0,3,0,3,6,1,1,1,1,0,0,0,0,0,1,1,0,7,6,15,6,6,7,0,11,15,19,18,5,11,2,9,18,11,8,5,7,1,9,17,8,1,5,4,0,7,1,6,3,4,4,1,3,5,9,3,3,4,0,0,3,1,1,0,0,0,7,5,8,7,1,0,0,12,21,12,7,9,6,0,7,12,11,3,2,7,0,3,9,1,2,2,4,0,0,5,6,0,1,3,0,2,12,6,0,2,8,0,0,0,1,0,0,1,0,9,4,5,1,1,0,1,5,18,8,7,0,3,0,1,7,5,3,1,2,0,3,2,1,2,0,3,0,2,3,2,0,1,1,0,2,5,4,2,1,2,0,0,0,1,0,0,0,0,1,6,2,3,2,0,0,2,8,2,1,2,0,1,4,6,4,1,4,3,0,1,2,2,2,0,0,0,0,1,3,1,1,1,0,3,3,2,4,0,0,0,1,0,0,0,0,0,0,3,7,1,2,0,3,0,9,9,9,4,4,1,1,3,7,8,3,2,4,0,3,3,3,2,0,1,1,2,2,3,0,0,0,0,3,6,3,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3A6P-H,0,1,4,4,0,2,0,3,4,0,3,1,0,1,1,2,3,0,0,1,0,1,2,2,0,1,2,1,2,0,3,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,5,7,0,0,3,1,0,3,2,1,1,1,2,0,2,1,0,0,0,0,0,3,2,2,1,1,0,0,0,2,0,0,0,2,0,3,1,0,0,2,1,0,1,0,0,0,0,0,0,3,1,0,0,2,1,0,4,0,0,1,0,1,0,1,2,0,0,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,2,1,1,1,2,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,1,2,2,0,1,0,0,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,3,0,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2PXF-A,1,0,2,0,0,0,0,1,1,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1URN-A,0,1,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2,0,1,1,0,0,1,0,0,2,1,0,1,0,1,2,0,1,0,0,0,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2C4Q-C,4,1,2,2,0,2,0,2,1,2,0,1,0,0,2,0,0,4,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,3,3,1,0,1,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,0,1,0,1,1,0,0,1,2,0,1,0,0,0,2,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,2,1,2,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1F7U-A,7,5,3,5,3,2,0,3,7,7,1,4,4,0,5,1,6,1,3,1,1,2,7,4,1,1,2,0,2,6,0,2,1,4,0,1,6,4,2,3,1,0,0,0,0,0,0,0,0,6,5,3,4,4,5,0,7,10,1,4,6,9,1,4,7,2,6,5,1,0,4,5,1,3,3,1,0,2,5,5,3,2,4,0,4,5,1,5,4,3,0,1,0,0,0,0,0,0,5,4,2,5,3,2,0,3,5,6,3,2,4,0,4,6,1,1,1,1,1,4,3,2,2,0,5,0,0,4,0,1,3,3,0,3,1,0,0,4,2,0,0,0,1,0,1,0,0,3,3,5,1,4,2,0,4,5,1,2,4,4,0,2,4,2,1,1,2,0,3,1,1,0,0,1,0,0,0,2,0,3,1,0,2,3,1,1,2,2,0,0,0,0,0,0,0,0,2,4,1,0,1,2,0,5,5,3,5,4,0,0,3,3,1,4,0,4,0,3,2,2,0,0,2,0,2,4,1,1,0,1,0,1,6,3,0,2,1,0,0,0,0,0,0,0,0,2,5,4,2,0,3,0,5,6,7,2,1,1,0,2,2,3,3,1,0,0,2,2,2,0,2,0,0,4,2,8,2,0,0,0,5,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AUD-A,0,1,0,0,0,0,0,1,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2,0,1,1,0,0,1,0,0,2,1,0,1,0,1,2,0,1,0,0,0,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CW1-G,0,1,0,0,1,0,0,0,1,0,0,1,3,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
